KID_ID,UniqueKey,Object on the page,UniqueOrderID,TrialNumber,Point Counter,Action,Correct/Incorrect,IsCorrect,Category,ViewType,Version,Book Description,Condition,Age,Age_Range
9438,2_13,DonkeyThree-Quarter_v1,2,13,2,Point,Correct,1,Donkey,Three-Quarter,1,Realistic 2,Realistic,24.1,>= 24mo
9438,2_14,CupThree-Quarter_v1,2,14,1,Point,Correct,1,Cup,Three-Quarter,1,Realistic 2,Realistic,24.1,>= 24mo
9438,2_14,CupThree-Quarter_v3,2,14,2,Point,Correct,1,Cup,Three-Quarter,3,Realistic 2,Realistic,24.1,>= 24mo
9438,2_15,AirplaneSide_v1,2,15,1,Point,Correct,1,Airplane,Side,1,Realistic 2,Realistic,24.1,>= 24mo
9438,2_15,AirplaneThree-Quarter_v1,2,15,2,Point,Correct,1,Airplane,Three-Quarter,1,Realistic 2,Realistic,24.1,>= 24mo
9438,2_16,DonkeyThree-Quarter_v4,2,16,1,Point,Incorrect,0,Donkey,Three-Quarter,4,Realistic 2,Realistic,24.1,>= 24mo
9438,2_16,DogThree-Quarter_v2,2,16,2,Point,Correct,1,Dog,Three-Quarter,2,Realistic 2,Realistic,24.1,>= 24mo
8807,2_1,AirplaneSide_v2,2,1,1,Point,Correct,1,Airplane,Side,2,Realistic 2,Realistic,29.7,>= 24mo
8807,2_2,N/A,2,2,1,No Answer,Incorrect,0,#N/A,#N/A,#N/A,Realistic 2,Realistic,29.7,>= 24mo
8807,2_3,DogSide_v2,2,3,1,Point,Correct,1,Dog,Side,2,Realistic 2,Realistic,29.7,>= 24mo
8807,2_4,DogThree-Quarter_v4,2,4,1,Point,Incorrect,0,Dog,Three-Quarter,4,Realistic 2,Realistic,29.7,>= 24mo
8807,2_5,CarSide_v1,2,5,1,Point,Correct,1,Car,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_6,DuckThree-Quarter_v1,2,6,1,Point,Correct,1,Duck,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_6,DuckSide_v1,2,6,2,Point,Correct,1,Duck,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_7,ChairSide_v1,2,7,1,Point,Correct,1,Chair,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_8,DonkeySide_v2,2,8,1,Point,Correct,1,Donkey,Side,2,Realistic 2,Realistic,29.7,>= 24mo
8807,2_9,DuckThree-Quarter_v3,2,9,1,Point,Correct,1,Duck,Three-Quarter,3,Realistic 2,Realistic,29.7,>= 24mo
8807,2_10,ChairThree-Quarter_v1,2,10,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_10,ChairThree-Quarter_v4,2,10,2,Point,Correct,1,Chair,Three-Quarter,4,Realistic 2,Realistic,29.7,>= 24mo
8807,2_11,CarThree-Quarter_v1,2,11,1,Point,Correct,1,Car,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_12,HatThree-Quarter_v1,2,12,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_12,HatSide_v1,2,12,2,Point,Correct,1,Hat,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_13,DonkeyThree-Quarter_v2,2,13,1,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 2,Realistic,29.7,>= 24mo
8807,2_13,DonkeyThree-Quarter_v1,2,13,2,Point,Correct,1,Donkey,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_14,CupThree-Quarter_v3,2,14,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 2,Realistic,29.7,>= 24mo
8807,2_14,CupThree-Quarter_v1,2,14,2,Point,Correct,1,Cup,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_15,AirplaneSide_v1,2,15,1,Point,Correct,1,Airplane,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_15,AirplaneThree-Quarter_v1,2,15,2,Point,Correct,1,Airplane,Three-Quarter,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_16,DogSide_v1,2,16,1,Point,Correct,1,Dog,Side,1,Realistic 2,Realistic,29.7,>= 24mo
8807,2_16,DogThree-Quarter_v2,2,16,2,Point,Correct,1,Dog,Three-Quarter,2,Realistic 2,Realistic,29.7,>= 24mo
8879,3_1,ChairSide_v1,3,1,1,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_3,DonkeyThree-Quarter_v3,3,3,1,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,29.1,>= 24mo
8879,3_3,DonkeyThree-Quarter_v2,3,3,2,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,29.1,>= 24mo
8879,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,29.1,>= 24mo
8879,3_4,DogSide_v1,3,4,2,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_5,CarSide_v3,3,5,1,Point,Correct,1,Car,Side,3,Realistic 3,Realistic,29.1,>= 24mo
8879,3_5,CarThree-Quarter_v1,3,5,2,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_6,AirplaneThree-Quarter_v4,3,6,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,29.1,>= 24mo
8879,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_7,HatSide_v1,3,7,2,Point,Correct,1,Hat,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,29.1,>= 24mo
8879,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,29.1,>= 24mo
8879,3_10,AirplaneThree-Quarter_v4,3,10,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,29.1,>= 24mo
8879,3_10,AirplaneSide_v1,3,10,2,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,29.1,>= 24mo
8879,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,29.1,>= 24mo
8879,3_13,DuckSide_v4,3,13,1,Point,Correct,1,Duck,Side,4,Realistic 3,Realistic,29.1,>= 24mo
8879,3_13,DuckSide_v1,3,13,2,Point,Correct,1,Duck,Side,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_14,DuckThree-Quarter_v3,3,14,1,Point,Correct,1,Duck,Three-Quarter,3,Realistic 3,Realistic,29.1,>= 24mo
8879,3_15,CupThree-Quarter_v3,3,15,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 3,Realistic,29.1,>= 24mo
8879,3_15,CupThree-Quarter_v1,3,15,2,Point,Correct,1,Cup,Three-Quarter,1,Realistic 3,Realistic,29.1,>= 24mo
8879,3_16,DonkeyThree-Quarter_v2,3,16,1,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,29.1,>= 24mo
10441,3_1,CarSide_v3,3,1,1,Incidental point and naming,Incorrect,0,Car,Side,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,31.9,>= 24mo
10441,3_3,AirplaneThree-Quarter_v4,3,3,1,Point,Incorrect,0,Airplane,Three-Quarter,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_3,DonkeyThree-Quarter_v2,3,3,2,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,31.9,>= 24mo
10441,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,31.9,>= 24mo
10441,3_4,CarSide_v3,3,4,2,Incidental point and naming,Incorrect,0,Car,Side,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_5,CarThree-Quarter_v1,3,5,1,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,31.9,>= 24mo
10441,3_5,AirplaneThree-Quarter_v3,3,5,2,Incidental point and naming,Incorrect,0,Airplane,Three-Quarter,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_6,AirplaneThree-Quarter_v4,3,6,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,31.9,>= 24mo
10441,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,31.9,>= 24mo
10441,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,31.9,>= 24mo
10441,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_9,DonkeyThree-Quarter_v3,3,9,2,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_10,DuckThree-Quarter_v3,3,10,1,Point,Incorrect,0,Duck,Three-Quarter,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_10,AirplaneThree-Quarter_v4,3,10,2,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_11,AirplaneThree-Quarter_v4,3,11,1,Point,Incorrect,0,Airplane,Three-Quarter,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_11,CarSide_v4,3,11,2,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,31.9,>= 24mo
10441,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_13,N/A,3,13,1,No Answer,Incorrect,0,#N/A,#N/A,#N/A,Realistic 3,Realistic,31.9,>= 24mo
10441,3_14,N/A,3,14,1,No Answer,Incorrect,0,#N/A,#N/A,#N/A,Realistic 3,Realistic,31.9,>= 24mo
10441,3_15,CupThree-Quarter_v3,3,15,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 3,Realistic,31.9,>= 24mo
10441,3_16,DuckSide_v4,3,16,1,Incidental point and naming,Incorrect,0,Duck,Side,4,Realistic 3,Realistic,31.9,>= 24mo
11908,3_1,ChairSide_v1,3,1,1,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_2,CarThree-Quarter_v2,3,2,2,Incidental point and naming,Incorrect,0,Car,Three-Quarter,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_3,DonkeyThree-Quarter_v3,3,3,1,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,25.9,>= 24mo
11908,3_3,DonkeyThree-Quarter_v2,3,3,2,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_4,DogSide_v1,3,4,2,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_5,CarThree-Quarter_v1,3,5,1,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_5,CarSide_v3,3,5,2,Point,Correct,1,Car,Side,3,Realistic 3,Realistic,25.9,>= 24mo
11908,3_6,DuckSide_v4,3,6,1,Point,Incorrect,0,Duck,Side,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_8,ChairSide_v2,3,8,1,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_8,ChairThree-Quarter_v1,3,8,2,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_9,DonkeyThree-Quarter_v3,3,9,2,Point,Incorrect,0,Donkey,Three-Quarter,3,Realistic 3,Realistic,25.9,>= 24mo
11908,3_10,AirplaneSide_v1,3,10,1,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_10,AirplaneThree-Quarter_v4,3,10,2,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_11,DogThree-Quarter_v4,3,11,2,Point,Incorrect,0,Dog,Three-Quarter,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,25.9,>= 24mo
11908,3_12,CarThree-Quarter_v2,3,12,2,Point,Incorrect,0,Car,Three-Quarter,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_13,DuckSide_v1,3,13,1,Point,Correct,1,Duck,Side,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_13,DuckSide_v4,3,13,2,Point,Correct,1,Duck,Side,4,Realistic 3,Realistic,25.9,>= 24mo
11908,3_14,DuckThree-Quarter_v3,3,14,1,Point,Correct,1,Duck,Three-Quarter,3,Realistic 3,Realistic,25.9,>= 24mo
11908,3_15,CupThree-Quarter_v1,3,15,1,Point,Correct,1,Cup,Three-Quarter,1,Realistic 3,Realistic,25.9,>= 24mo
11908,3_15,HatThree-Quarter_v2,3,15,2,Point,Incorrect,0,Hat,Three-Quarter,2,Realistic 3,Realistic,25.9,>= 24mo
11908,3_16,DuckSide_v4,3,16,1,Point,Incorrect,0,Duck,Side,4,Realistic 3,Realistic,25.9,>= 24mo
9429,3_1,ChairSide_v1,3,1,1,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_3,DonkeyThree-Quarter_v3,3,3,1,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,24.8,>= 24mo
9429,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,24.8,>= 24mo
9429,3_4,DogSide_v1,3,4,2,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_5,CarSide_v3,3,5,1,Point,Correct,1,Car,Side,3,Realistic 3,Realistic,24.8,>= 24mo
9429,3_5,AirplaneThree-Quarter_v3,3,5,2,Point,Incorrect,0,Airplane,Three-Quarter,3,Realistic 3,Realistic,24.8,>= 24mo
9429,3_6,AirplaneThree-Quarter_v4,3,6,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,24.8,>= 24mo
9429,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_7,HatSide_v1,3,7,2,Point,Correct,1,Hat,Side,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,24.8,>= 24mo
9429,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,24.8,>= 24mo
9429,3_9,HatSide_v4,3,9,2,Point,Incorrect,0,Hat,Side,4,Realistic 3,Realistic,24.8,>= 24mo
9429,3_10,AirplaneSide_v1,3,10,1,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,24.8,>= 24mo
9429,3_10,AirplaneThree-Quarter_v4,3,10,2,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,24.8,>= 24mo
9429,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,24.8,>= 24mo
9429,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,24.8,>= 24mo
10302,3_1,ChairSide_v1,3,1,1,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_3,DonkeyThree-Quarter_v3,3,3,1,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,30,>= 24mo
10302,3_3,DonkeyThree-Quarter_v2,3,3,2,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,30,>= 24mo
10302,3_4,DogSide_v1,3,4,1,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_4,DogThree-Quarter_v2,3,4,2,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,30,>= 24mo
10302,3_5,CarSide_v3,3,5,1,Point,Correct,1,Car,Side,3,Realistic 3,Realistic,30,>= 24mo
10302,3_5,CarThree-Quarter_v1,3,5,2,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,30,>= 24mo
10302,3_6,AirplaneThree-Quarter_v4,3,6,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,30,>= 24mo
10302,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,30,>= 24mo
10302,3_7,HatSide_v1,3,7,2,Point,Correct,1,Hat,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,30,>= 24mo
10302,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,30,>= 24mo
10302,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,30,>= 24mo
10302,3_10,AirplaneThree-Quarter_v4,3,10,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,30,>= 24mo
10302,3_10,AirplaneSide_v1,3,10,2,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,30,>= 24mo
10302,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,30,>= 24mo
10302,3_13,DuckSide_v1,3,13,1,Point,Correct,1,Duck,Side,1,Realistic 3,Realistic,30,>= 24mo
10302,3_13,DuckSide_v4,3,13,2,Point,Correct,1,Duck,Side,4,Realistic 3,Realistic,30,>= 24mo
10302,3_14,DuckThree-Quarter_v3,3,14,1,Point,Correct,1,Duck,Three-Quarter,3,Realistic 3,Realistic,30,>= 24mo
10302,3_15,CupThree-Quarter_v3,3,15,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 3,Realistic,30,>= 24mo
10302,3_15,CupThree-Quarter_v1,3,15,2,Point,Correct,1,Cup,Three-Quarter,1,Realistic 3,Realistic,30,>= 24mo
10302,3_16,DonkeyThree-Quarter_v2,3,16,1,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,30,>= 24mo
9348,3_1,CarSide_v3,3,1,1,Point,Incorrect,0,Car,Side,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_1,ChairSide_v1,3,1,2,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_3,DonkeyThree-Quarter_v3,3,3,1,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_3,DonkeyThree-Quarter_v2,3,3,2,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,26.1,>= 24mo
9348,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,26.1,>= 24mo
9348,3_4,DogSide_v1,3,4,2,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_5,CarThree-Quarter_v1,3,5,1,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_6,AirplaneThree-Quarter_v4,3,6,2,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,26.1,>= 24mo
9348,3_7,AirplaneSide_v1,3,7,1,Incidental point and naming,Incorrect,0,Airplane,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_7,HatSide_v1,3,7,2,Point,Correct,1,Hat,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,26.1,>= 24mo
9348,3_9,CarSide_v1,3,9,1,Point,Correct,1,Car,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_9,DogThree-Quarter_v4,3,9,2,Incidental point and naming,Incorrect,0,Dog,Three-Quarter,4,Realistic 3,Realistic,26.1,>= 24mo
9348,3_10,AirplaneSide_v1,3,10,1,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_10,AirplaneThree-Quarter_v4,3,10,2,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,26.1,>= 24mo
9348,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,26.1,>= 24mo
9348,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_12,AirplaneSide_v2,3,12,2,Incidental point and naming,Incorrect,0,Airplane,Side,2,Realistic 3,Realistic,26.1,>= 24mo
9348,3_13,AirplaneThree-Quarter_v3,3,13,1,Incidental point and naming,Incorrect,0,Airplane,Three-Quarter,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_13,DuckSide_v1,3,13,2,Point,Correct,1,Duck,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9348,3_14,DuckThree-Quarter_v3,3,14,1,Point,Correct,1,Duck,Three-Quarter,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_14,AirplaneThree-Quarter_v3,3,14,2,Incidental point and naming,Incorrect,0,Airplane,Three-Quarter,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_15,CupThree-Quarter_v3,3,15,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 3,Realistic,26.1,>= 24mo
9348,3_16,CarThree-Quarter_v2,3,16,1,Point,Incorrect,0,Car,Three-Quarter,2,Realistic 3,Realistic,26.1,>= 24mo
9348,3_16,AirplaneSide_v1,3,16,2,Point,Incorrect,0,Airplane,Side,1,Realistic 3,Realistic,26.1,>= 24mo
9001,3_1,ChairSide_v1,3,1,1,Point,Correct,1,Chair,Side,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_2,CupSide_v1,3,2,1,Point,Correct,1,Cup,Side,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_3,DonkeyThree-Quarter_v2,3,3,1,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,28.6,>= 24mo
9001,3_3,DonkeyThree-Quarter_v3,3,3,2,Point,Correct,1,Donkey,Three-Quarter,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_4,DogThree-Quarter_v2,3,4,1,Point,Correct,1,Dog,Three-Quarter,2,Realistic 3,Realistic,28.6,>= 24mo
9001,3_4,DogSide_v1,3,4,2,Point,Correct,1,Dog,Side,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_5,CarSide_v3,3,5,1,Point,Correct,1,Car,Side,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_5,CarThree-Quarter_v1,3,5,2,Point,Correct,1,Car,Three-Quarter,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_6,AirplaneThree-Quarter_v4,3,6,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,28.6,>= 24mo
9001,3_7,HatThree-Quarter_v1,3,7,1,Point,Correct,1,Hat,Three-Quarter,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_7,CupSide_v2,3,7,2,Point,Incorrect,0,Cup,Side,2,Realistic 3,Realistic,28.6,>= 24mo
9001,3_8,ChairThree-Quarter_v1,3,8,1,Point,Correct,1,Chair,Three-Quarter,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_8,ChairSide_v2,3,8,2,Point,Correct,1,Chair,Side,2,Realistic 3,Realistic,28.6,>= 24mo
9001,3_9,DogThree-Quarter_v4,3,9,1,Point,Correct,1,Dog,Three-Quarter,4,Realistic 3,Realistic,28.6,>= 24mo
9001,3_10,AirplaneThree-Quarter_v4,3,10,1,Point,Correct,1,Airplane,Three-Quarter,4,Realistic 3,Realistic,28.6,>= 24mo
9001,3_10,AirplaneSide_v1,3,10,2,Point,Correct,1,Airplane,Side,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_11,CarSide_v4,3,11,1,Point,Correct,1,Car,Side,4,Realistic 3,Realistic,28.6,>= 24mo
9001,3_12,HatSide_v3,3,12,1,Point,Correct,1,Hat,Side,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_13,DuckSide_v4,3,13,1,Point,Correct,1,Duck,Side,4,Realistic 3,Realistic,28.6,>= 24mo
9001,3_13,DuckSide_v1,3,13,2,Point,Correct,1,Duck,Side,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_14,DonkeyThree-Quarter_v3,3,14,1,Point,Incorrect,0,Donkey,Three-Quarter,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_14,DuckThree-Quarter_v3,3,14,2,Point,Correct,1,Duck,Three-Quarter,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_15,CupThree-Quarter_v3,3,15,1,Point,Correct,1,Cup,Three-Quarter,3,Realistic 3,Realistic,28.6,>= 24mo
9001,3_15,CupThree-Quarter_v1,3,15,2,Point,Correct,1,Cup,Three-Quarter,1,Realistic 3,Realistic,28.6,>= 24mo
9001,3_16,DonkeyThree-Quarter_v2,3,16,1,Point,Correct,1,Donkey,Three-Quarter,2,Realistic 3,Realistic,28.6,>= 24mo
9386,2_1,AirplaneSide_v2,2,1,1,Point,Correct,1,Airplane,Side,2,Realistic 2,Realistic,25.9,>= 24mo
9386,2_1,CarThree-Quarter_v2,2,1,2,Incidental point and naming,Incorrect,0,Car,Three-Quarter,2,Realistic 2,Realistic,25.9,>= 24mo
9386,2_2,HatSide_v3,2,2,1,Point,Correct,1,Hat,Side,3,Realistic 2,Realistic,25.9,>= 24mo
